Family ID	FRAX08<12>	<33>	FRAX05<50>	FRAX25<26>	<25>	FRAX14<48>	<21>	<27>	<31>	<23>	FRAX15<18>	<35>	<37>	FRAX32<2>	FRAX21<28>	FRAX33<52>	Oeuropea<56>	FRAX26<46>	FRAX16<16>	FRAX03<40>	FRAX07<8>	FRAX23<24>	FRAX31<54>	<11>	<39>	FRAX09<42>	FRAX19<30>	<13>	FRAX12<6>	<49>	<17>	<43>	<15>	<19>	FRAX29<10>	<9>	<47>	FRAX01<14>	FRAX00<20>	FRAX13<44>	FRAX20<32>	<45>	<3>	FRAX30<0>	<53>	FRAX27<36>	<51>	FRAX04<38>	<1>	<7>	FRAX11<34>	<41>	<29>	FRAX28<4>	FRAX06<22>	<5>
7265	2	2	2	1	2	1	2	2	2	2	2	2	2	0	1	1	2	0	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	1	2	1	1	1	2	2	2	2	1	2	2	1	2	1	2	2
7266	2	1	1	2	2	1	2	2	1	2	2	1	1	1	2	0	1	1	2	1	2	2	2	2	1	1	1	2	2	1	2	1	2	2	2	2	1	2	2	1	1	1	2	2	2	1	1	1	2	2	1	1	2	2	2	2
7267	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	2	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
7268	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	3	1	2	2	2	2	1	2	2	2	2	2
7269	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	3	0	1	2	1	2	2	1	2	2	1	2	2	2	2	2	1	2	2	1	2	1	2	2	1	2	1	2	2	2	2	2	2	2	2	2	1	2	1	2	2
7270	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	0	1	1	2	1	2	2	2	2	2	0	2	2	2	1	2	1	2	2	1	2	1	2	2	1	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2
7271	2	2	2	3	3	2	3	3	2	3	3	1	1	2	3	2	1	2	2	2	3	2	2	3	2	2	2	3	3	2	3	2	2	3	3	3	2	2	2	2	2	2	3	3	3	1	2	1	3	3	1	2	3	3	2	3
7272	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	2	1	2	2	1	2	2	2	2	1	2	2	2	2	2	1	1	2	2	2	2	1	2	1	1	2	2	2	2	1	1	2	2	2	1	2	1
7273	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	1	2	2	2	2	2	1	2
7274	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7275	3	2	1	3	3	1	3	3	2	3	3	2	2	3	3	2	1	1	3	1	1	3	1	3	2	1	2	3	3	1	3	1	3	3	3	3	1	3	3	1	2	1	3	3	3	2	2	2	3	3	1	1	3	2	3	3
7276	0	0	0	1	2	0	2	2	0	2	1	0	0	2	2	0	1	0	1	0	2	2	1	2	0	0	0	2	2	0	2	0	2	2	2	2	0	2	2	0	0	0	2	1	2	0	0	0	2	2	0	0	2	2	2	2
7277	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	2	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
7278	1	0	0	1	1	0	1	1	0	1	0	0	0	1	1	0	2	0	0	0	1	1	2	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2	0	0	0	1	1	0	0	1	1	0	1
7279	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	0	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	1	2	1	2	2	2	2	2	2	2	2	1	1	2	1	2	2
7280	1	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	1	0	2	1	2	2	1	2	1	2	2	2	2	2	1	1	2	2	2	2	2	2	1	1	2	2	2	2	1	1	2	2	2	1	2	1
7281	1	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	1	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
7282	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2
7283	1	2	2	1	1	2	1	2	2	1	1	1	2	1	3	2	2	2	1	1	1	1	2	1	2	2	2	1	1	2	1	2	1	1	1	1	2	1	1	2	2	2	1	1	2	1	2	2	1	1	0	2	2	1	1	1
7284	2	2	2	2	2	1	2	2	2	2	1	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	1	2
7285	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	0	1	0	1	1	2	1	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	1	1	2	1	1	0	1	1	1	0	1	1	1	1
7286	2	2	1	2	2	2	1	2	2	1	1	2	2	2	1	2	2	1	1	2	2	1	2	2	2	2	2	2	2	2	1	2	1	1	3	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
7287	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
7288	1	1	1	2	2	1	2	2	1	2	2	1	1	2	1	0	1	1	2	1	2	1	2	2	1	1	1	2	2	1	2	1	2	2	2	2	1	2	2	1	1	1	2	2	2	1	1	0	2	2	1	1	2	2	2	2
7289	3	1	0	2	2	0	2	2	1	2	2	1	1	3	1	1	1	0	2	0	3	2	1	3	1	0	1	2	3	0	2	0	2	2	3	3	0	2	2	0	1	0	3	3	2	1	1	1	3	3	1	0	2	3	1	3
7290	3	3	2	3	3	3	3	3	3	3	3	2	3	3	2	3	1	3	2	3	3	2	2	3	3	3	3	3	3	3	3	3	2	3	2	3	3	2	3	3	2	3	3	3	3	2	3	3	3	3	2	3	3	3	3	3
7291	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1
7292	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
7293	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7294	2	2	1	2	2	2	2	2	1	2	1	2	2	1	1	2	0	2	2	2	2	1	3	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	1	2	1	2	1	1	3	2	2	2	1	2	2	2	2	1	1	1
7295	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7296	2	2	2	2	2	1	2	2	2	2	1	1	2	1	2	2	1	1	2	1	2	2	2	2	2	1	1	2	1	2	2	1	2	2	2	2	1	2	2	1	2	1	1	1	2	1	2	2	1	2	1	1	2	1	2	1
7297	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
7298	2	1	1	2	2	1	2	2	1	2	2	1	1	2	1	1	2	1	2	1	3	2	1	2	1	1	1	2	2	1	2	1	2	2	3	3	1	2	2	1	1	1	2	2	2	0	1	0	2	2	1	1	2	2	1	2
7299	2	3	2	2	3	2	3	3	3	3	3	3	3	1	2	2	1	2	3	2	3	3	1	3	3	2	3	3	2	2	3	2	3	3	1	3	2	3	3	2	3	2	2	1	3	2	2	3	1	3	3	2	3	2	3	2
7300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7301	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
7302	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
7303	3	2	2	3	3	2	3	3	1	3	3	2	2	3	2	2	1	2	2	1	3	3	2	3	2	1	1	3	3	2	3	1	3	3	3	3	2	3	3	1	1	2	3	3	3	2	2	2	3	3	1	1	3	3	3	3
7304	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	3	0	3	2	2	2	2	2	3	3	2	3	3	3	3	3	3	2	3	3	3	3	2	3	3	3	3	3	2	3	3	3	3	2	3	3	2	3	3	3	3
7305	0	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1
7306	1	2	2	1	1	2	1	1	2	1	1	2	2	1	1	2	2	1	1	2	1	0	1	1	2	2	2	1	1	2	1	2	1	1	1	1	2	1	1	2	2	2	1	1	2	2	2	2	1	1	2	2	2	1	1	1
7307	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
7308	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	2	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	2	1	1	0	0	0	1	1	1	0	1	0
7309	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	0	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	0	2	2	1	1	2	2	2	2
7310	2	2	2	2	2	2	2	2	2	2	1	3	2	2	2	2	2	2	1	1	0	2	1	2	2	2	2	2	2	2	1	2	1	2	2	2	2	1	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2
7311	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	2	1	1	1	0	1	2	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	2	1	1	1	0	0	1	1	1	0	1	0
7312	1	1	1	1	1	2	1	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
7313	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	1	2	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
7314	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
7315	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	0	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2
7316	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2
7317	2	1	1	2	2	1	2	2	1	2	2	1	1	1	2	1	2	1	2	1	1	2	2	2	1	1	1	2	1	1	2	1	2	2	0	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1
7318	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1
7319	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	0	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	0	1	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2
7320	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	0	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	1	2	2	2	2	1	2	2	2	2	1	0	2
7321	1	2	2	1	1	2	1	1	2	1	0	2	2	1	1	2	2	2	1	2	0	1	1	1	2	2	3	1	1	2	1	2	1	1	1	1	2	1	1	2	2	2	1	1	2	2	2	1	1	1	2	2	2	1	1	1
7322	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	3	1	2	2	2	2	1	3	1
7323	2	2	0	2	2	1	2	2	2	2	2	2	2	1	2	1	2	1	2	1	0	2	2	2	2	1	2	2	1	1	2	1	2	2	1	1	1	2	2	1	2	1	1	1	2	2	1	2	1	1	2	1	2	1	2	1
7324	2	0	1	2	2	1	2	2	0	2	2	0	0	2	2	1	1	1	1	1	2	2	1	2	1	1	0	2	2	1	2	1	1	2	2	2	1	1	2	1	0	1	2	2	2	0	1	0	2	2	0	1	2	2	2	2
7325	1	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	0	1	0	1	1	0	1	1	1	0	1
7326	2	1	1	2	2	1	2	2	1	2	2	1	1	2	2	1	2	1	2	1	2	2	0	2	1	1	1	2	2	1	2	1	2	2	1	2	1	2	3	1	1	1	2	2	2	1	1	1	2	2	1	1	2	2	2	2
7327	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	1	2	1	2	3	2	1	2	2	2	2	2	1	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1	2	2	2	2	2
7328	1	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	0	2	2	2	2	1	0	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	1	2	2	2	2	1	2	1
7329	3	1	0	3	3	0	3	3	1	3	1	0	1	3	1	1	2	0	3	0	3	2	2	3	1	0	1	3	3	0	3	0	3	3	3	3	0	3	3	0	1	0	3	3	3	0	1	1	3	3	0	0	3	3	2	3
7330	1	0	0	1	1	0	1	1	0	1	1	0	0	1	1	0	1	0	1	0	1	1	2	1	0	0	0	1	1	0	1	0	1	1	1	1	0	1	1	0	0	0	1	1	2	0	0	0	1	1	0	0	1	1	1	1
7331	1	2	2	1	1	2	1	2	2	1	1	2	2	2	2	1	2	2	1	2	1	1	2	1	2	2	2	1	2	2	1	2	1	1	1	1	2	1	1	2	3	2	2	2	2	2	2	1	2	1	2	2	2	2	1	2
7332	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	3	1	2	2	2	2	2	2	2	2	2	2
7333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	0	0	1
7334	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	0	1
7335	2	1	1	2	2	1	2	2	1	2	2	1	1	2	2	1	0	1	2	1	2	1	1	2	1	1	1	2	3	1	2	1	2	2	2	2	1	2	2	1	0	1	2	2	2	1	1	1	2	2	1	1	2	2	2	2
7336	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
7337	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
7338	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	2	3	2	2	2	2	2	2	2	1	2	1	1	2	2	2	1	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	1	2
7339	2	3	3	2	3	3	3	3	3	3	3	3	3	3	1	3	2	3	3	2	2	3	2	3	3	2	3	3	2	3	3	2	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	3	3	2	3	3	2	3
7340	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
7341	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	0	2	1	2	2	1	2	2	2	2	2
7342	2	1	1	2	2	1	2	2	1	2	2	1	1	2	2	1	2	1	1	1	2	2	2	2	1	1	1	2	2	1	2	1	2	2	2	2	1	2	2	1	1	1	2	2	2	1	1	1	2	2	1	1	2	2	2	2
7343	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	1	2	2	2	2	2	2	1	2	2	1	2	2	1	2	2
7344	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	2	1	2	1	2	1	0	2	2	1	2	2	2	1	2	1	2	2	2	2	1	2	2	1	2	1	2	1	2	2	1	2	2	2	2	1	2	2	2	2
7345	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7346	1	2	1	2	2	1	2	2	2	2	1	2	2	1	1	1	1	1	2	1	1	1	2	1	2	1	2	2	0	1	2	1	2	2	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	1	2	1	2	1	2	1
7347	1	0	0	1	1	0	1	1	0	1	1	0	0	1	0	0	1	0	1	0	1	1	2	1	0	0	0	1	1	0	1	0	1	1	1	1	0	1	1	0	0	0	1	1	2	0	0	0	1	1	0	0	1	1	1	1
7348	1	1	1	0	1	1	1	2	1	1	2	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	0	1	1	1	1	2	1	1	1
7349	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	1	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2
7350	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
7351	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1	1	0	1	1	1	1	1
7352	2	1	1	2	2	1	2	2	1	2	1	1	1	2	2	0	1	1	2	1	2	2	2	2	1	1	1	2	2	1	2	1	2	2	2	2	1	2	2	1	1	1	2	2	2	1	1	0	2	2	1	1	2	2	2	2
7353	1	2	2	2	2	2	2	2	2	2	1	1	2	2	2	1	0	2	1	2	2	1	2	2	2	2	2	2	2	2	1	2	1	1	2	2	2	1	1	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2
7354	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
7355	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2
7356	3	2	2	2	2	2	2	2	2	3	2	2	2	2	1	1	1	2	2	2	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2
7357	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1
7358	1	2	1	2	2	2	1	3	2	1	1	2	2	1	3	2	1	2	1	2	1	1	3	2	2	1	2	2	2	2	1	2	1	1	1	2	2	1	0	2	2	2	2	2	3	2	2	1	2	2	2	2	3	2	1	2
7359	1	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
7360	2	2	1	2	2	2	2	2	2	2	3	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
7361	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
7362	1	0	0	1	1	0	1	1	0	0	1	0	0	1	1	0	2	0	1	0	1	0	1	1	0	0	0	1	1	0	1	0	1	1	1	1	0	1	1	0	0	0	1	1	2	0	0	0	1	1	0	0	1	1	0	1
7363	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
7364	2	2	2	2	2	3	1	2	2	1	1	2	2	2	0	2	2	2	1	2	1	1	1	2	2	2	2	2	1	2	1	2	1	1	1	2	2	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
7365	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	3	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	3	2	2	2	1	2	2	2	2	1	1	1
7366	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	2	2	1	1	1	2	1	2	2	2	1	2	2	2	2	1	1	1	1	2	2	1	1	1	1	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2
7367	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7368	1	2	1	1	2	1	2	2	2	2	2	2	2	3	2	2	2	1	2	0	3	1	1	2	2	0	2	2	2	1	2	1	2	2	3	3	1	2	2	1	2	1	3	3	2	2	2	2	3	3	2	0	2	3	2	3
7369	1	2	2	1	1	2	1	1	2	1	1	2	2	1	1	2	2	2	1	2	1	1	0	1	2	2	2	1	1	2	1	2	1	1	1	1	2	1	1	2	2	2	1	1	2	2	2	2	1	1	2	2	2	1	1	1
7370	1	2	2	1	1	2	1	1	2	1	1	2	2	1	0	2	2	2	1	2	1	1	1	1	2	2	2	1	1	2	1	2	1	1	1	1	2	1	1	2	2	2	1	1	2	1	2	2	1	1	2	2	2	1	1	1
7371	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
7372	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	1	2	2	2	2	1	2	1
7373	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	0	1	2	0	1	2	1	2	2	0	1	2	2	2	2	1	2	2	1	2	1	2	2	1	2	1	2	2	2	2	2	2	2	2	2	0	2	2	2	2
7374	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
7375	2	2	1	2	2	1	2	2	2	2	2	1	2	2	1	1	2	1	2	1	2	2	1	2	2	1	2	2	2	1	2	1	2	2	2	2	1	2	2	1	2	1	2	2	2	1	1	2	2	2	1	1	2	2	2	2
7376	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	0	1	1
7377	2	3	3	4	3	3	3	3	3	3	3	3	3	2	2	3	1	3	2	3	2	3	2	3	3	3	3	3	2	3	3	3	2	3	2	2	3	2	2	3	4	3	2	2	3	3	3	2	2	2	2	3	3	2	3	2
7378	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	1	2	2	2	2	2	1	1	2	2	2	2	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2
7379	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	1	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2
7380	1	2	2	0	1	2	1	2	2	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	2	1	3	1	1	2	1	1	1	1	1	1	2	1	0	1	2	2	1	1	2	2	2	3	1	1	1	1	2	1	1	1
7381	1	2	2	2	2	2	1	2	2	1	1	2	2	1	2	2	2	1	1	2	2	1	1	2	2	2	2	2	1	2	1	2	1	1	2	2	2	1	1	1	1	2	1	1	2	2	2	2	1	2	1	2	2	1	1	1
7382	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
