Desc	Family ID	FRAX00	FRAX01	FRAX03	FRAX04	FRAX05	FRAX06	FRAX07	FRAX08	FRAX09	FRAX11	FRAX12	FRAX13	FRAX14	FRAX15	FRAX16	FRAX19	FRAX20	FRAX21	FRAX23	FRAX25	FRAX26	FRAX27	FRAX28	FRAX29	FRAX30	FRAX31	FRAX32	FRAX33	Oeuropea
20003366	20003366	3	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	0	1	1	1	1	1	1	1	0	2
20003367	20003367	2	3	2	2	3	3	3	2	2	3	1	2	2	0	2	2	2	1	1	1	0	2	1	2	2	2	3	3	3
20003368	20003368	2	1	2	1	1	2	2	2	2	2	2	1	1	1	1	0	0	1	0	1	2	2	1	1	1	2	1	1	1
20003371	20003371	1	2	2	2	3	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	6
20003372	20003372	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
20003373	20003373	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	1	0	1	1	0	1
20003374	20003374	1	2	2	3	3	2	2	2	3	2	1	3	3	2	2	2	2	2	2	2	3	2	3	3	2	2	2	3	1
20003376	20003376	3	2	0	1	4	0	4	3	2	0	3	1	3	2	1	0	2	3	3	4	0	0	3	2	2	2	2	2	3
20003379	20003379	2	2	1	2	2	2	2	2	2	2	1	2	2	2	3	2	2	1	2	2	3	2	2	2	2	2	1	2	2
20003380	20003380	2	2	1	2	3	2	2	1	3	4	0	2	1	1	1	1	1	1	1	1	3	3	2	2	1	0	1	2	3
20003381	20003381	1	0	0	1	2	3	3	0	0	2	2	3	0	1	2	1	2	1	1	1	1	1	2	2	4	1	3	0	1
20003383	20003383	3	2	3	2	2	3	2	1	2	2	2	3	3	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	1
20003384	20003384	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
20003385	20003385	2	1	0	0	1	1	1	1	1	2	0	0	0	0	1	1	1	2	1	1	1	1	1	0	1	2	0	0	1
20003389	20003389	2	2	1	1	1	3	3	2	2	3	1	3	0	0	1	1	0	0	0	1	2	2	2	1	2	3	1	1	4
20003390	20003390	3	2	2	2	1	3	2	3	2	2	2	2	2	3	3	0	1	0	2	0	2	2	1	2	2	3	2	1	4
20003392	20003392	1	1	2	1	1	1	1	1	0	1	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
20003393	20003393	1	0	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2
20003394	20003394	3	3	1	2	1	2	2	3	1	2	2	1	1	3	2	2	3	1	2	2	1	3	3	3	3	1	3	3	2
20003395	20003395	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1
20003396	20003396	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	2
20003397	20003397	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	0	0	2
20003398	20003398	2	2	2	1	2	2	2	3	2	2	3	2	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	3
20003399	20003399	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
20003400	20003400	0	0	2	0	1	0	0	0	1	0	0	1	2	0	0	2	0	1	0	0	1	0	0	0	0	0	0	1	2
20003401	20003401	2	2	2	2	1	1	2	1	2	2	2	1	1	2	1	2	0	2	2	2	1	1	1	1	1	1	1	2	2
20003402	20003402	2	2	3	3	3	2	2	1	3	3	1	1	3	2	3	2	2	1	2	3	4	3	2	2	1	2	1	3	2
20003403	20003403	2	2	1	2	2	2	2	2	2	2	1	2	2	0	2	2	1	1	2	2	2	2	2	1	1	1	1	2	2
20003404	20003404	2	1	2	0	1	1	2	1	2	2	1	2	0	0	1	2	2	1	1	1	1	3	0	2	1	2	1	2	3
20003405	20003405	1	0	1	2	1	3	1	1	2	2	2	2	2	1	1	2	0	3	0	1	2	2	1	1	1	2	1	2	3
20003406	20003406	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
20003407	20003407	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	3
20003408	20003408	1	2	2	1	2	2	2	2	2	2	1	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2
20003410	20003410	1	2	2	2	2	2	2	2	2	2	2	1	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	1
20003411	20003411	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	2
20003412	20003412	2	1	1	2	2	2	2	1	3	2	2	1	1	0	2	0	1	2	2	0	1	1	2	2	2	1	0	2	2
20003413	20003413	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1	1	1
20003414	20003414	2	1	1	2	0	1	2	2	2	2	2	2	1	1	0	2	2	0	1	1	1	1	1	2	2	2	2	1	2
20003416	20003416	2	1	0	1	2	2	2	0	2	2	1	2	0	0	0	2	0	1	2	1	2	1	2	1	2	2	1	2	1
20003417	20003417	2	2	1	1	1	2	2	2	2	1	2	1	1	1	1	2	1	2	2	1	1	1	2	2	2	3	1	2	1
20003418	20003418	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20003419	20003419	4	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	0	2	2	1	1	1	1
20003420	20003420	3	3	2	2	2	4	2	1	2	2	2	2	2	3	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2
20003421	20003421	2	2	2	3	1	2	2	2	2	3	2	2	1	2	2	2	1	2	2	2	2	3	2	2	2	1	2	2	3
20003422	20003422	1	1	1	1	2	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20003423	20003423	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20003426	20003426	2	1	2	1	2	2	2	2	2	2	0	1	2	2	1	2	1	1	1	1	1	1	0	2	1	2	0	1	2
20003427	20003427	2	1	2	1	2	1	1	2	1	1	2	3	2	2	1	2	1	3	1	2	2	1	2	3	1	1	1	1	2
20003428	20003428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1
20003429	20003429	1	0	0	1	1	0	2	3	0	1	2	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0
20003430	20003430	1	0	3	1	3	1	0	1	2	2	1	2	2	0	1	2	2	1	0	1	2	2	1	1	1	1	1	1	4
20003431	20003431	1	1	1	1	0	1	1	1	1	2	1	2	1	1	0	1	1	2	1	0	2	1	2	1	2	1	1	2	3
20003432	20003432	2	2	2	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	3	2	2	2	2	2	2	4
20003433	20003433	2	1	1	2	2	2	2	2	2	2	1	2	1	1	2	2	1	2	2	0	2	1	1	1	2	1	1	1	1
20003434	20003434	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
20003436	20003436	0	1	1	2	1	1	1	1	1	1	1	0	2	1	1	1	2	0	1	0	2	2	3	3	1	1	3	0	0
20003437	20003437	1	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1
20003438	20003438	2	1	2	1	2	2	3	2	3	3	3	1	1	2	1	3	2	1	2	0	1	2	3	3	3	3	3	2	3
20003439	20003439	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0
20003440	20003440	4	3	2	2	1	2	2	2	2	2	2	2	2	2	2	3	1	0	2	1	2	2	2	1	2	2	2	2	4
20003441	20003441	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	3
20003442	20003442	3	1	1	2	2	3	3	1	3	3	2	2	1	1	0	3	0	2	1	4	1	0	0	2	1	2	2	2	3
20003443	20003443	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
20003444	20003444	2	0	0	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	0	1	1	1	0	1	1	1	0	1
20003445	20003445	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
20003448	20003448	0	2	1	1	1	1	0	2	1	1	2	0	1	1	1	0	1	1	0	1	1	1	3	1	2	1	2	1	1
20003449	20003449	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0
20003451	20003451	1	2	1	2	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	2	1	2	1	1	1	1	1	2	1
20003456	20003456	2	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	1	0	1	1	1	1	0	2
20003457	20003457	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1
20003458	20003458	1	0	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1
20003462	20003462	2	1	2	1	2	2	1	0	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	0	1	0	1	3
20003463	20003463	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
20003464	20003464	3	2	2	1	2	2	1	1	2	1	1	2	2	2	2	3	2	1	2	1	2	1	1	2	1	2	1	2	4
20003465	20003465	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20003467	20003467	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
20003468	20003468	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1
20003470	20003470	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20003471	20003471	1	1	1	1	0	1	0	0	1	1	1	2	1	1	1	1	0	1	1	0	1	1	0	0	1	1	1	0	1
20003472	20003472	2	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	0	1	1	1	0	1	0	1	0	2
20003473	20003473	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0
20003476	20003476	1	2	2	2	3	2	2	1	2	2	2	2	2	2	2	3	2	2	3	2	3	3	1	2	1	1	1	3	2
20003477	20003477	0	1	0	1	1	1	0	1	1	1	3	1	0	1	1	1	1	0	1	1	1	1	3	2	2	1	2	0	1
20003480	20003480	1	1	2	1	2	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2
20003481	20003481	1	1	1	1	2	1	0	2	1	2	1	1	2	0	0	1	2	0	0	1	2	2	1	1	0	1	1	1	3
20003484	20003484	2	2	2	2	2	3	2	2	3	3	2	3	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3
20003485	20003485	0	1	2	2	0	0	0	0	0	0	1	2	1	2	1	0	0	2	3	1	0	0	0	0	3	1	1	1	1
20003486	20003486	1	2	0	1	1	1	3	1	2	1	1	1	1	1	1	1	0	1	2	0	1	1	3	2	2	0	2	2	1
20003487	20003487	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	2
20003488	20003488	1	2	2	1	2	2	2	2	2	1	2	2	2	1	0	2	2	2	1	2	2	2	3	3	3	2	3	4	5
20003490	20003490	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	2	2	1	2	2	2	2	2	0	2	1
20003492	20003492	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
20003493	20003493	0	1	1	0	1	0	0	1	1	1	0	1	1	0	1	0	0	1	0	1	2	0	1	0	1	0	0	1	1
20003495	20003495	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	3
20003496	20003496	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2
20003497	20003497	1	0	1	0	1	0	0	1	0	0	2	0	0	1	2	1	1	0	1	1	1	2	1	1	1	0	1	1	0
20003498	20003498	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
20003499	20003499	2	2	1	2	1	2	2	1	2	2	2	2	2	1	1	2	0	2	1	1	2	2	1	1	3	2	2	2	2
20003500	20003500	2	2	2	1	2	1	2	2	2	2	2	2	1	2	2	1	1	1	2	1	1	2	2	2	2	1	2	1	2
20003501	20003501	2	2	2	4	2	2	2	2	1	3	2	2	2	2	1	2	2	2	2	2	2	3	2	2	2	4	2	3	2
20003502	20003502	2	1	2	1	0	2	2	2	2	2	1	1	1	1	2	1	0	0	1	1	1	2	1	1	1	1	1	2	2
20003503	20003503	2	2	1	2	1	2	2	1	2	2	2	1	1	2	1	2	2	1	1	2	1	2	2	0	2	1	1	2	1
20003504	20003504	2	2	1	2	1	2	0	1	2	2	1	2	2	1	2	2	2	2	2	1	2	2	2	0	2	2	1	2	3
20003505	20003505	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	2	1	1	1	2	3	2
20003506	20003506	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20003507	20003507	2	1	1	1	1	2	2	1	1	1	1	0	0	1	0	1	0	1	2	2	1	1	2	2	2	0	1	1	1
20003508	20003508	2	1	1	1	2	1	3	2	1	3	1	1	1	1	0	1	1	2	1	1	2	2	2	1	2	2	2	1	6
20003510	20003510	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1
20003511	20003511	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	3	3	0	3	1	2	3	1	1	2	0	3	2
20003512	20003512	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
20003513	20003513	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20003514	20003514	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
20003515	20003515	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
20003516	20003516	1	0	1	0	0	1	1	0	1	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	1
20003518	20003518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20003519	20003519	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
20003520	20003520	1	1	0	1	0	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	0	1	2	1	1	1	1	1	0
20003521	20003521	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1
20003523	20003523	1	1	3	0	3	1	0	1	2	1	0	1	1	2	3	1	1	1	2	0	1	0	0	1	0	0	1	1	4
20003524	20003524	1	1	1	0	0	1	1	0	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1
20003525	20003525	1	0	1	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1
20003526	20003526	2	2	0	2	1	2	2	1	1	2	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2
20003527	20003527	3	3	1	1	1	2	2	2	2	2	1	2	2	3	1	2	2	2	3	2	2	2	2	2	1	2	3	3	3
20003528	20003528	2	2	2	1	3	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	1	2	0
20003529	20003529	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1	1	1	0	1	0	1	0	1	1	0	1	0	1	1
20003530	20003530	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	0	1
20003532	20003532	1	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	0	1	0	1
20003534	20003534	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1
20003535	20003535	2	1	2	1	1	2	1	0	2	2	1	1	0	1	2	2	1	1	1	2	0	1	3	2	1	1	1	1	2
20003536	20003536	1	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1
20003538	20003538	1	1	2	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	0
20003542	20003542	2	2	1	1	2	2	2	2	2	2	0	2	2	2	1	2	1	2	0	1	1	1	2	2	2	1	2	1	2
20003543	20003543	1	0	3	1	2	1	0	1	1	2	1	3	2	1	1	1	0	1	1	2	2	1	1	1	0	3	1	1	1
20003544	20003544	2	1	0	2	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	0	1	1	0	0	1	2	0	1	2
20003545	20003545	2	2	2	2	2	2	2	2	3	3	2	1	2	1	2	2	2	2	2	2	2	2	2	3	3	2	3	2	2
20003546	20003546	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
20003547	20003547	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20003548	20003548	2	2	3	1	3	2	0	1	1	2	0	1	0	2	2	1	0	5	2	0	3	1	0	1	0	2	1	3	7
20003549	20003549	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	0	1	2	1	1	1	1
20003550	20003550	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20003551	20003551	2	1	2	1	2	2	2	2	2	2	2	2	1	1	1	2	1	1	1	1	2	2	2	2	2	2	1	2	3
20003553	20003553	1	1	1	1	2	0	0	2	2	1	1	3	2	1	1	1	2	2	1	1	3	1	1	2	2	1	1	2	0
20003554	20003554	2	2	3	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	4	2	2	2	1	2	2	2	2	2
20003555	20003555	1	0	0	0	2	0	0	1	0	0	1	1	1	1	1	0	0	1	1	1	0	1	1	2	1	0	1	1	1
20003556	20003556	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	1	1	1	1	2	1	1	2	2	3	1	1	1	1
20003558	20003558	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
20003559	20003559	1	1	0	1	1	1	1	2	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1
20003560	20003560	1	2	1	0	0	0	1	1	1	1	1	1	1	0	1	2	1	1	1	1	0	1	0	2	1	0	1	1	2
20003562	20003562	1	1	2	0	3	1	1	1	3	1	1	2	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	0
20003563	20003563	2	1	2	2	1	2	2	2	2	2	1	2	1	1	0	2	0	2	1	0	2	2	1	1	2	2	2	2	2
20003564	20003564	1	0	1	1	2	2	2	2	2	2	2	2	2	1	0	1	1	2	1	0	2	1	0	2	1	2	1	2	3
20003565	20003565	2	2	1	2	1	2	2	0	2	2	1	1	1	2	1	2	0	1	1	1	1	2	1	1	2	1	2	2	3
20003567	20003567	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	2	1	2	1
20003568	20003568	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
20003569	20003569	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2
20003571	20003571	2	0	2	1	1	2	2	2	2	2	0	1	3	0	0	2	1	1	1	1	1	1	1	1	1	1	1	1	4
20003572	20003572	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
20003573	20003573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0
20003574	20003574	2	2	2	2	1	2	2	1	1	2	1	0	1	0	2	2	1	1	1	2	2	2	1	2	0	2	1	2	2
20003575	20003575	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
20003576	20003576	2	1	2	2	1	1	2	2	2	2	1	0	2	1	1	1	2	1	1	1	1	1	2	2	2	1	2	2	3
20003577	20003577	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	1	2	1	2	2	2	2	1	2	2	2	3
20003578	20003578	1	1	1	1	2	1	2	1	2	2	1	2	1	1	1	2	1	0	1	1	2	1	1	1	2	2	1	2	2
20003581	20003581	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
20003582	20003582	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2
20003583	20003583	2	2	3	2	3	2	2	2	2	2	1	2	2	1	0	2	1	0	2	1	1	2	2	2	3	1	1	2	2
20003584	20003584	2	2	1	2	1	2	2	2	2	2	2	1	2	2	1	2	2	1	1	2	2	2	2	1	2	2	2	2	2
20003585	20003585	1	2	1	2	1	2	2	1	2	2	1	2	2	1	1	2	1	1	1	1	2	2	2	0	2	2	2	2	3
20003586	20003586	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	1	1	1	0	0	1	2
20003587	20003587	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
20003589	20003589	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20003590	20003590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
20003594	20003594	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	3	2	2	2	2	2	2	2	2	2	2	1	2	3
20003596	20003596	1	0	1	1	1	2	1	0	1	1	0	1	0	0	0	1	1	2	1	0	1	1	0	1	1	1	1	1	1
20003597	20003597	2	0	2	2	2	1	2	0	2	2	0	3	1	1	1	1	1	2	1	2	2	2	2	1	2	1	1	2	2
20003598	20003598	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3
20003599	20003599	2	1	1	2	2	2	2	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
20003601	20003601	0	1	1	0	2	1	1	1	1	1	3	1	2	1	1	2	1	1	2	1	1	1	0	2	2	1	1	1	1
20003602	20003602	2	1	2	1	2	3	2	3	5	2	1	3	3	1	2	1	1	2	0	1	2	2	1	2	1	3	1	2	2
20003604	20003604	1	2	2	2	1	2	1	2	2	2	3	2	2	3	3	1	1	2	1	3	2	2	3	1	3	2	3	2	0
20003606	20003606	1	1	0	0	0	1	1	0	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1
20003607	20003607	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2
20003609	20003609	3	2	2	3	2	3	3	1	3	3	3	1	2	1	1	3	0	2	1	1	2	2	1	2	3	3	3	1	3
20003610	20003610	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1
20003611	20003611	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1
20003612	20003612	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20003613	20003613	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1
20003614	20003614	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2
20003616	20003616	2	2	2	1	2	2	2	1	2	2	1	2	1	1	1	2	2	2	2	2	2	2	2	2	1	0	2	2	2
20003617	20003617	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20003619	20003619	1	2	1	1	2	1	1	1	1	1	2	2	3	2	2	1	2	3	1	2	3	1	2	3	2	2	2	3	1
20003620	20003620	1	1	2	1	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	3
20003621	20003621	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	1	1	2	1	1	2
20003622	20003622	2	1	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1
20003623	20003623	3	2	2	1	2	2	2	1	2	2	2	2	2	2	2	1	1	2	2	3	2	1	3	2	2	2	2	2	3
20003626	20003626	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	1	2	2	2	1	2	2	2	2	2	1	3
20003627	20003627	1	0	1	0	0	1	1	0	1	1	1	1	1	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1
20003628	20003628	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1
20003629	20003629	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
20003631	20003631	2	2	2	2	2	1	2	2	2	2	2	1	1	1	1	2	2	2	2	1	1	1	2	1	1	2	2	2	13
20003632	20003632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	2	1	1	1	1	1	0	1	0	3
20003634	20003634	1	2	1	1	1	4	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
20003635	20003635	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1
20003637	20003637	1	2	1	1	1	0	0	2	1	0	2	2	1	1	1	0	1	2	1	1	1	1	0	2	1	2	1	1	3
20003638	20003638	2	1	1	1	1	1	2	2	1	1	3	0	1	1	2	1	1	1	1	1	1	1	0	2	2	2	2	1	2
20003639	20003639	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	1	0	1	1	1	1	1	2
20003640	20003640	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2
20003641	20003641	2	1	3	2	3	1	1	1	3	2	1	2	3	1	1	1	1	1	1	1	2	2	2	2	1	2	1	3	2
20003643	20003643	1	1	0	2	2	1	3	3	1	2	2	1	3	2	2	3	2	2	3	2	4	3	2	2	1	1	3	2	2
